HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainYieldDryPerArea,GrainCarbon,GrainNitrogen,GrainProtein,GrainMoisture,GrainStarch,GrainWGlutDM,GrainOilDM,GrainTestWeight,ResidueMassDryPerArea,ResidueCarbon,ResidueNitrogen,CropExists,Comments
2000,247,-117.077099,46.781374,,SB,529.5767716535432,44.55,1.779,,,,,,,694.7060895576988,,,1,
2000,248,-117.07669891,46.78116437,,SB,396.7027559055118,44.58,1.762,,,,,,,552.3521950173696,,,1,
2000,249,-117.085864,46.781526,,SB,586.220472440945,44.31,1.694,,,,,,,755.3910275635948,,,1,
2000,250,-117.085446,46.781644,,SB,440.00984251968504,44.07,1.636,,,,,,,598.749019904588,,,1,
2000,251,-117.085028,46.781492,,SB,440.255905511811,44.31,1.594,,,,,,,599.0126382278108,,,1,
2000,252,-117.08457853,46.78155584,,SB,391.6830708661417,44.33,1.607,,,,,,,546.9743812236237,,,1,
2000,253,-117.084192,46.781534,,SB,377.96259842519686,44.47,2.113,,,,,,,537.4221656325583,43.97,0.8008,1,
2000,254,-117.083774,46.781597,,SB,346.9094488188976,44.31,1.698,,,,,,,543.7149372248408,44.62,0.4472,1,
2000,255,-117.083356,46.781518,,SB,474.8622047244094,43.75,1.659,,,,,,,608.450703780688,45.46,0.4194,1,
2000,256,-117.082938,46.781587,,SB,401.04330708661416,44.68,1.925,,,,,,,553.5348274087748,43.46,0.4484,1,
2000,257,-117.08252,46.781624,,SB,497.3523622047244,44.51,2.064,,,,,,,692.7300343752595,43.75,0.6727,1,
2000,258,-117.082102,46.781426,,SB,336.0826771653543,44.14,1.674,,,,,,,547.8827033023535,44.57,0.449,1,
2000,259,-117.081684,46.781565,,SB,556.505905511811,44.86,2.088,,,,,,,638.9314584539229,44.13,0.7371,1,
2000,260,-117.081266,46.781567,,SB,340.75787401574803,44.71,1.601,,,,,,,447.5216648535107,,,1,
2000,261,-117.080848,46.781423,,SB,543.3169291338583,44.11,1.791,,,,,,,675.7729591980417,43.53,0.5651,1,
2000,262,-117.08043,46.781686,,SB,519.6850393700787,44.6,1.858,,,,,,,684.108632964141,,,1,
2000,263,-117.080012,46.781657,,SB,523.9665354330709,44.58,1.57,,,,,,,688.6955917882183,,,1,
2000,264,-117.079594,46.781621,,SB,599.8523622047245,43.98,1.805,,,,,,,769.9954826701397,,,1,
2000,265,-117.0791581,46.78153382,,SB,550.0984251968504,44.21,1.594,,,,,,,716.691857714483,,,1,
2000,266,-117.078758,46.781554,,SB,452.6574803149606,43.78,1.521,,,,,,,612.2990017182416,,,1,
2000,267,-117.07834,46.781559,,SB,584.0059055118111,44.63,1.849,,,,,,,753.0184626545894,,,1,
2000,268,-117.077922,46.781496,,SB,534.4980314960629,43.99,1.426,,,,,,,699.9784560221555,,,1,
2000,269,-117.077504,46.78166,,SB,572.7362204724409,48.36,1.409,,,,,,,740.9447434509835,,,1,
2000,270,-117.077086,46.781434,,SB,512.1555118110236,44.54,1.835,,,,,,,676.0419122735224,,,1,
2000,271,-117.076668,46.781558,,SB,456.496062992126,44.32,1.744,,,,,,,616.4114475605178,,,1,
2000,272,-117.08559,46.781812,,SB,640.8956692913385,44.12,1.5,,,,,,,813.9670189837079,,,1,
2000,273,-117.085172,46.78193,,SB,474.6062992125984,44.07,1.837,,,,,,,635.8137561497182,,,1,
2000,274,-117.084754,46.781778,,SB,428.2972440944882,43.87,1.712,,,,,,,586.2007877191812,,,1,
2000,275,-117.08435697,46.78187778,,SB,596.9980314960629,44.51,1.879,,,,,,,766.9375101207547,,,1,
2000,276,-117.083918,46.78182,,SB,462.5492125984252,44.28,1.778,,,,,,,622.8964583117994,,,1,
2000,277,-117.0835,46.781883,,SB,367.03740157480314,44.5,1.67,,,,,,,497.7884572065926,44.14,0.5065,1,
2000,278,-117.083082,46.781804,,SB,478.9468503937008,44.65,1.654,,,,,,,601.6695057726309,43.4,0.4756,1,
2000,279,-117.08265008,46.78185937,,SB,540.5610236220473,44.47,1.925,,,,,,,756.3003242257148,45.71,0.5068,1,
2000,280,-117.082246,46.78191,,SB,431.7027559055118,44.4,1.524,,,,,,,531.6332936789015,43.63,0.4344,1,
2000,281,-117.08181228,46.78170481,,SB,478.06102362204723,44.38,1.818,,,,,,,553.7181393474683,45.56,0.4669,1,
2000,282,-117.08141,46.781851,,SB,550.6003937007873,44.76,1.856,,,,,,,676.968111320685,44.44,0.5988,1,
2000,283,-117.080992,46.781853,,SB,529.242125984252,44.49,1.961,,,,,,,993.7687838131285,45.18,0.5723,1,
2000,284,-117.080574,46.781709,,SB,363.8877952755905,44.42,1.954,,,,,,,588.9094686345361,45.33,0.5519,1,
2000,285,-117.080156,46.781972,,SB,584.6948818897637,44.94,1.742,,,,,,,753.756593959613,,,1,
2000,286,-117.079738,46.781943,,SB,556.5452755905512,44.66,1.692,,,,,,,723.5986577829212,,,1,
2000,287,-117.07932,46.781907,,SB,473.2283464566929,44.6,1.702,,,,,,,634.3374935396703,,,1,
2000,288,-117.07886619,46.78180208,,SB,559.3011811023622,43.98,1.564,,,,,,,726.551183003017,,,1,
2000,289,-117.078484,46.78184,,SB,542.9133858267717,44.31,1.498,,,,,,,708.9942026763763,,,1,
2000,290,-117.078066,46.781845,,SB,527.7559055118111,43.69,1.528,,,,,,,692.75531396585,,,1,
2000,291,-117.077648,46.781782,,SB,371.4566929133858,44.06,1.782,,,,,,,525.304955054707,,,1,
2000,292,-117.07723,46.781946,,SB,,,,,,,,,,,,,0,
2000,293,-117.076812,46.78172,,SB,408.2185039370079,44.61,1.911,,,,,,,564.6895325441981,,,1,
2000,297,-117.085536,46.782098,,SB,426.0334645669291,44.79,2.083,,,,,,,583.7754991455312,,,1,
2000,298,-117.085118,46.782216,,SB,527.3622047244094,44.1,1.37,,,,,,,692.3335246486932,,,1,
2000,299,-117.0847,46.782064,,SB,560.482283464567,44.62,2,,,,,,,727.8165509544866,,,1,
2000,300,-117.084282,46.782153,,SB,506.25,44.74,1.734,,,,,,,669.7150725161744,,,1,
2000,301,-117.083864,46.782106,,SB,526.9685039370079,44.68,1.779,,,,,,,691.9117353315368,,,1,
2000,302,-117.08343026,46.78215462,,SB,544.6948818897638,44.48,1.839,,,,,,,764.898839728062,45.37,0.4168,1,
2000,303,-117.08301227,46.78207922,,SB,486.9685039370079,44.75,1.727,,,,,,,594.6349648794741,44.13,0.3452,1,
2000,304,-117.08261,46.782159,,SB,417.3818897637795,44.15,1.492,,,,,,,604.7075301020335,43.91,0.4697,1,
2000,305,-117.082192,46.782196,,SB,538.5925196850394,44.88,1.754,,,,,,,660.8089350496027,43.51,0.543,1,
2000,306,-117.081774,46.781998,,SB,485.8366141732283,44.16,1.714,,,,,,,710.7385863543949,43.65,0.5236,1,
2000,307,-117.081356,46.782137,,SB,650.5511811023622,44.1,1.648,,,,,,,810.409635922143,46.09,0.3031,1,
2000,308,-117.080938,46.782139,,SB,625.9448818897638,44.7,2.096,,,,,,,839.390239037632,45.41,0.5463,1,
2000,309,-117.08049902,46.78197702,,SB,461.5255905511811,43.89,1.646,,,,,,,550.2476760014575,44.88,0.4801,1,
2000,310,-117.080102,46.782258,,SB,605.8562992125984,44.21,1.396,,,,,,,776.4277697567767,,,1,
2000,311,-117.079684,46.782229,,SB,578.1003937007874,,,,,,,,,746.6916228972414,,,1,
2000,312,-117.07930181,46.78221346,,SB,556.4468503937009,44.25,1.352,,,,,,,723.4932104536322,,,1,
2000,313,-117.078848,46.782114,,SB,496.01377952755905,43.94,1.465,,,,,,,658.7485502701045,,,1,
2000,314,-117.07843,46.782126,,SB,457.3326771653543,44.46,1.533,,,,,,,617.3077498594754,,,1,
2000,315,-117.07804184,46.78214737,,SB,,,,,,,,,,,,,0,
2000,316,-117.077594,46.782068,,SB,,,,,,,,,,,,,0,
2000,323,-117.08513522,46.78249247,,SB,567.6181102362206,44.75,2.059,,,,,,,735.4614823279487,,,1,
2000,324,-117.084751,46.78235,,SB,471.0629921259843,44.69,1.732,,,,,,,632.0176522953094,,,1,
2000,325,-117.084333,46.782439,,SB,531.6929133858268,44.84,1.695,,,,,,,696.9732071374152,,,1,
2000,326,-117.083915,46.782392,,SB,484.10433070866145,44.2,1.78,,,,,,,645.9894234261195,,,1,
2000,327,-117.083497,46.782455,,SB,542.0374015748032,44.14,1.339,,,,,,,734.6597851348021,46.13,0.2651,1,
2000,328,-117.083079,46.782376,,SB,507.5393700787401,44.59,1.655,,,,,,,628.2301566028868,42.98,0.5481,1,
2000,329,-117.08264527,46.78243781,,SB,594.6948818897638,45.12,2.062,,,,,,,846.3860281332801,44.52,0.3747,1,
2000,330,-117.082243,46.782482,,SB,543.3661417322834,44.12,1.74,,,,,,,704.6794858326871,45.08,0.5184,1,
2000,331,-117.081825,46.782284,,SB,481.25984251968504,44.55,1.779,,,,,,,665.4675386205798,45.19,0.3753,1,
2000,332,-117.081407,46.782423,,SB,531.6535433070866,44.67,1.558,,,,,,,667.902879285572,44.9,0.2894,1,
2000,333,-117.080989,46.782425,,SB,528.6515748031496,44.87,1.757,,,,,,,662.6333534366668,45.39,0.3806,1,
2000,334,-117.080571,46.782281,,SB,521.5649606299212,44.19,1.662,,,,,,,690.2527412491013,44.34,0.4003,1,
2000,335,-117.080153,46.782544,,SB,605.1673228346457,44.74,1.734,,,,,,,775.6896384517528,,,1,
2000,336,-117.079735,46.782515,,SB,618.8484251968504,43.79,1.491,,,,,,,790.3468172229423,,,1,
2000,337,-117.079317,46.782479,,SB,513.1889763779527,43.89,1.571,,,,,,,677.1491092310582,,,1,
2000,338,-117.07889105,46.78239455,,SB,509.6948818897638,44.61,0.9685,,,,,,,673.405729041294,,,1,
2000,348,-117.084617,46.782636,,SB,514.4192913385826,44.94,1.468,,,,,,,678.4672008471723,,,1,
2000,349,-117.084199,46.782725,,SB,596.4566929133858,44.67,1.165,,,,,,,766.3575498096645,,,1,
2000,350,-117.083781,46.782678,,SB,451.33858267716533,44.89,1.251,,,,,,,627.2971503485614,41.49,0.4228,1,
2000,351,-117.083363,46.782741,,SB,416.2992125984252,45.03,1.411,,,,,,,605.2201033770177,46.54,0.3582,1,
2000,352,-117.08291879,46.78264763,,SB,511.0334645669292,44.53,1.486,,,,,,,595.5963516206962,43.63,0.5335,1,
2000,353,-117.082527,46.782731,,SB,541.5452755905512,45.02,1.402,,,,,,,916.6486535806556,44.68,0.4677,1,
2000,354,-117.082109,46.782768,,SB,487.4114173228346,45.22,1.783,,,,,,,846.0651828956045,43.8,0.4583,1,
2000,355,-117.081691,46.78257,,SB,580.4724409448819,44.96,1.309,,,,,,,746.2471928401246,44.17,0.4418,1,
2000,356,-117.081273,46.782709,,SB,481.65354330708664,44.85,1.391,,,,,,,722.7295562341125,45.82,0.3422,1,
2000,357,-117.080855,46.782711,,SB,415.1673228346457,45.11,1.476,,,,,,,608.2329617876679,43.19,0.5998,1,
2000,358,-117.08041408,46.78255608,,SB,441.79133858267716,44.84,1.206,,,,,,,682.4278836527914,43.62,0.3106,1,
2000,359,-117.080019,46.78283,,SB,471.6043307086614,44.41,1.372,,,,,,,632.5976126063996,,,1,
2000,360,-117.079601,46.782801,,SB,496.16141732283467,44.69,1.047,,,,,,,658.9067212640383,,,1,
2000,371,-117.08422983,46.78296597,,SB,452.8051181102362,44.78,1.967,,,,,,,612.4571727121753,,,1,
2000,372,-117.083798,46.782964,,SB,493.26771653543307,44.63,1.23,,,,,,,584.1232075895441,45.8,0.2738,1,
2000,373,-117.08338,46.783027,,SB,524.6653543307086,45.05,1.61,,,,,,,751.1562575565366,43.11,0.474,1,
2000,374,-117.082962,46.782948,,SB,458.08070866141736,44.44,1.311,,,,,,,599.1082280822278,44.15,0.4977,1,
2000,375,-117.08252827,46.78300622,,SB,458.67125984251965,44.69,1.182,,,,,,,577.4341257696805,44.28,0.42,1,
2000,376,-117.082126,46.783054,,SB,451.68307086614175,44.38,1.261,,,,,,,628.2144640481885,45.02,0.3459,1,
2000,377,-117.08165033,46.78282132,,SB,375.748031496063,44.49,1.301,,,,,,,688.7661652323305,44.36,0.451,1,
2000,378,-117.08129,46.782995,,SB,441.8405511811024,45.14,1.631,,,,,,,725.1963095590014,45.2,0.3313,1,
2000,379,-117.080872,46.782997,,SB,410.78740157480314,44.85,1.224,,,,,,,573.863231862323,45.47,0.3654,1,
2000,380,-117.080454,46.782853,,SB,520.6299212598426,44.69,1.341,,,,,,,755.8920501313805,44.83,0.3964,1,
2000,381,-117.080036,46.783116,,SB,426.5255905511811,44.6,0.9372,,,,,,,584.3027357919768,,,1,
2000,394,-117.08390985,46.78312585,,SB,512.6476377952756,45.46,1.901,,,,,,,676.569148919968,,,1,
2000,395,-117.083498,46.783313,,SB,496.36811023622045,45.07,1.329,,,,,,,793.1782705283646,44.43,0.5817,1,
2000,396,-117.08308,46.783234,,SB,364.7736220472441,44.21,1.721,,,,,,,529.3311334644502,45.1,0.4468,1,
2000,397,-117.082662,46.783303,,SB,331.8011811023622,44.81,1.233,,,,,,,581.3931486545874,44.93,0.3604,1,
2000,398,-117.08227546,46.78335797,,SB,433.0807086614173,44.8,1.195,,,,,,,556.3162638647672,45.04,0.3324,1,
2000,399,-117.081826,46.783142,,SB,396.9094488188976,44.53,1.157,,,,,,,586.1612575963101,43.79,0.2707,1,
2000,400,-117.081408,46.783281,,SB,300.4527559055118,44.58,1.19,,,,,,,568.5281003545591,45.29,0.288,1,
2000,401,-117.08099,46.783283,,SB,338.1003937007874,44.94,1.17,,,,,,,525.7738678524706,43.58,0.4801,1,
2000,402,-117.080572,46.783139,,SB,464.8228346456693,45.13,1.656,,,,,,,616.6405118856557,45.24,0.4635,1,
2000,419,-117.08321056,46.7834571,,SB,364.1830708661417,44.38,1.172,,,,,,,655.6581400272808,44.16,0.4155,1,
2000,420,-117.08277087,46.78351532,,SB,477.4704724409449,45.02,1.482,,,,,,,581.9904802604061,44.25,0.3886,1,
2000,421,-117.08236678,46.78355231,,SB,576.8799212598425,45.41,1.986,,,,,,,733.6672676515064,44.92,0.6683,1,
2000,422,-117.081933,46.783428,,SB,432.8346456692913,44.93,1.627,,,,,,,645.0471525205295,44.21,0.3461,1,
2000,423,-117.08148355,46.78355263,,SB,,,,,,,,,,,,,0,
2000,424,-117.081097,46.783569,,SB,,,,,,,,,,,,,0,
2000,425,-117.080679,46.783425,,SB,,,,,,,,,,,,,0,
2001,1,-117.087514,46.778729,,SC,240.88460183406906,,,,,,,,,609.0005329217443,45.26,0.3807,1,
2001,2,-117.08706455,46.77869163,,SP,108.195,44.257,3.1934,,,,,,,150.12936639936436,,,1,
2001,3,-117.086678,46.778791,,SP,154.195,44.399,3.1909,,,,,,,203.07962204535986,,,1,
2001,7,-117.085006,46.778632,,SW,503.4891732283465,43.87,2.095,,,,,,,590.3785196720016,42.63,0.3908,1,
2001,8,-117.084588,46.778721,,SW,449.8966535433071,45.76,2.678,,,,,,,470.9456178244231,43,0.4232,1,
2001,9,-117.08417,46.778674,,SW,456.63877952755905,44.89,2.093,,,,,,,526.6802104916763,44.35,0.2373,1,
2001,10,-117.083752,46.778737,,SW,392.36712598425197,44.94,2.165,,,,,,,500.02092915929273,43.59,0.3402,1,
2001,11,-117.083334,46.778658,,SW,418.3021653543307,44.79,2.465,,,,,,,597.1276352603517,44.72,0.4088,1,
2001,12,-117.08293984,46.77873108,,SW,388.13484251968504,44.48,2.182,,,,,,,372.61377465533275,43.89,0.3078,1,
2001,13,-117.082498,46.778764,,WW,286.41240157480314,44.59,3.457,,,,,,,878.4083211355104,,,1,
2001,14,-117.08163216,46.77868863,,WW,510.52657480314963,43.3,1.986,,,,,,,715.5768980284029,,,1,
2001,15,-117.081244,46.778707,,WW,437.44586614173227,43.67,1.649,,,,,,,768.6741012155032,,,1,
2001,16,-117.080408,46.778826,,WW,502.84940944881885,43,1.869,,,,,,,721.1547860399771,,,1,
2001,17,-117.07999,46.778797,,WW,703.9320866141733,43.27,2.114,,,,,,,575.0570269675923,42.22,0.729,1,
2001,18,-117.08888012,46.77895174,,WB,379.0797244094488,44.21,2.451,,,,,,,573.1147576429468,,,1,
2001,19,-117.08846626,46.77882662,,WP,118.845,43.279,3.4177,,,,,,,290.2657129067326,,,1,
2001,20,-117.088064,46.778867,,WP,89.895,43.727,3.291,,,,,,,245.57571134572612,,,1,
2001,21,-117.087646,46.778842,,SC,266.35555483588547,,,,,,,,,609.6014922272109,,,1,
2001,22,-117.087228,46.779015,,SC,235.23622047244095,62.526,3.2153,,,,,,,608.8672655351705,,,1,
2001,23,-117.08683097,46.77900278,,SC,224.40944881889763,63.117,3.2877,,,,,,,552.7731715525763,45.79,0.3223,1,
2001,24,-117.086392,46.779077,,SP,109.995,43.046,3.0563,,,,,,,162.38886077300876,44.67,0.4696,1,
2001,27,-117.08511704,46.77906282,,SW,393.25295275590554,44.77,2.47,,,,,,,509.7570965958896,43.66,0.723,1,
2001,29,-117.084302,46.779007,,SW,422.9773622047244,45.04,2.32,,,,,,,518.4241231602524,43.56,0.3701,1,
2001,30,-117.083884,46.77896,,SW,415.98917322834643,44.82,2.279,,,,,,,498.8120894480025,43.92,0.3516,1,
2001,31,-117.083466,46.779023,,SW,459.5915354330709,44.73,2.173,,,,,,,497.87496984969647,43.97,0.2857,1,
2001,32,-117.083048,46.778944,,SW,421.8454724409449,44.56,2.045,,,,,,,489.2388814042014,43.96,0.2764,1,
2001,33,-117.08263,46.779013,,SW,280.9498031496063,44.57,2.837,,,,,,,364.4931589895936,43.43,0.4473,1,
2001,35,-117.081794,46.778852,,WW,566.7765748031496,43.6,2.206,,,,,,,674.7081416359076,,,1,
2001,36,-117.08140584,46.77900737,,WW,596.3041338582677,43.32,1.802,,,,,,,653.2547262067762,,,1,
2001,37,-117.080958,46.778993,,WW,344.876968503937,44.1,3.054,,,,,,,835.9305585858302,,,1,
2001,38,-117.08054,46.778849,,WW,490.69389763779526,43.44,1.858,,,,,,,729.9864420583028,,,1,
2001,39,-117.080122,46.779112,,WW,441.38287401574803,43.97,2.46,,,,,,,765.8136458249523,,,1,
2001,40,-117.079704,46.779083,,WW,400.9793307086614,44.02,2.504,,,,,,,795.1690692704806,,,1,
2001,41,-117.079286,46.779047,,WW,611.1663385826772,43.61,1.935,,,,,,,642.4565071074467,,,1,
2001,42,-117.08870619,46.77911338,,WB,638.0856299212597,43.51,2.225,,,,,,,1200.874653208884,,,1,
2001,43,-117.088318,46.779153,,WB,630.7529527559055,43.87,1.978,,,,,,,1183.1022373929382,,,1,
2001,44,-117.0879,46.779128,,WP,101.995,44.556,3.8728,,,,,,,264.2544339325371,,,1,
2001,45,-117.08746351,46.77928833,,SC,217.62993220749647,,,,,,,,,608.451864400914,,,1,
2001,46,-117.087064,46.779278,,SC,274.84629868233174,,,,,,,,,609.8018220509317,,,1,
2001,47,-117.086646,46.779363,,SC,312.5,62.481,3.6131,,,,,,,610.6902199915389,,,1,
2001,48,-117.086228,46.779333,,SP,195.545,44.284,3.2282,,,,,,,250.6772975010536,,,1,
2001,50,-117.08533553,46.77932123,,SW,470.0246062992126,44.57,1.897,,,,,,,526.526856978457,43.23,0.2551,1,
2001,51,-117.08496351,46.77919681,,SW,515.3986220472441,44.95,2.328,,,,,,,636.9184015632147,42.85,0.4263,1,
2001,52,-117.084556,46.779293,,SW,417.9576771653543,44.94,2.164,,,,,,,462.346491375496,44.07,0.3728,1,
2001,53,-117.084138,46.779246,,SW,406.3435039370079,44.88,2.126,,,,,,,551.5403099475001,44.06,0.4679,1,
2001,54,-117.08372,46.779309,,SW,420.0738188976378,44.35,1.981,,,,,,,434.53318887781523,42.48,0.4598,1,
2001,55,-117.083302,46.77923,,SW,403.68602362204723,44.13,1.951,,,,,,,463.80038005527143,43.72,0.3095,1,
2001,56,-117.08290191,46.77931128,,SW,450.33956692913387,44.67,1.924,,,,,,,513.4001654272697,42.74,0.3735,1,
2001,57,-117.082466,46.779336,,SW,362.7411417322835,44.86,2.26,,,,,,,342.396456102097,43.69,0.2957,1,
2001,59,-117.08160015,46.77925244,,WW,411.0187007874016,43.49,1.897,,,,,,,787.8749080245758,,,1,
2001,60,-117.081212,46.779279,,WW,550.3395669291339,43.37,1.87,,,,,,,686.6505428914575,,,1,
2001,61,-117.080794,46.779135,,WW,561.0187007874016,43.77,1.973,,,,,,,678.8915576445881,,,1,
2001,62,-117.08039988,46.77941847,,WW,527.4064960629921,43.63,1.935,,,,,,,703.3126955414161,,,1,
2001,63,-117.079958,46.779369,,WW,513.2824803149606,43.58,1.969,,,,,,,713.5745792550174,,,1,
2001,64,-117.07954,46.779333,,WW,537.4458661417323,43.57,1.73,,,,,,,696.0185342955115,,,1,
2001,65,-117.079122,46.779254,,WW,643.5974409448819,43.68,1.804,,,,,,,618.8935058277841,,,1,
2001,66,-117.07873385,46.77928646,,WW,636.1663385826772,43.35,2.013,,,,,,,624.2926153774488,,,1,
2001,67,-117.078286,46.779271,,WW,476.8159448818898,43.32,1.883,,,,,,,740.0695473099946,,,1,
2001,68,-117.088231,46.779439000000004,,WB,518.4498031496063,44.14,2.165,,,,,,,910.9099361044202,,,1,
2001,69,-117.087813,46.779414,,WP,135.595,44.625,3.7164,,,,,,,316.12262227277256,,,1,
2001,70,-117.087395,46.779587,,WP,39.945,43.72,3.274,,,,,,,168.46809207207255,,,1,
2001,71,-117.086977,46.779564,,SC,269.2113568342283,,,,,,,,,609.668871754995,,,1,
2001,72,-117.086559,46.779649,,SC,273.62204724409446,62.592,3.729,,,,,,,609.7729371759141,,,1,
2001,73,-117.08617246,46.77963697,,SC,299.70472440944883,61.56,3.8365,,,,,,,610.3883294446244,,,1,
2001,74,-117.08569155,46.77950963,,SB,262.69192913385825,43.36,1.633,,,,,,,328.925765067777,,,1,
2001,75,-117.085305,46.779642,,SB,549.5521653543308,43.37,1.566,,,,,,,564.9988059041892,,,1,
2001,76,-117.084887,46.77949,,SW,476.1761811023622,44.97,1.909,,,,,,,568.4470518822466,44.73,0.2202,1,
2001,77,-117.084469,46.779579,,SW,492.36712598425197,44.37,2.085,,,,,,,564.3066072117842,43.63,0.2909,1,
2001,78,-117.084051,46.779532,,SW,552.7509842519685,45.3,2.122,,,,,,,582.0438764592739,43.06,0.3678,1,
2001,79,-117.083633,46.779595,,SW,470.5659448818898,44.89,1.949,,,,,,,529.0318061690517,42.87,0.3532,1,
2001,80,-117.083215,46.779516,,SW,417.7116141732283,44.71,1.877,,,,,,,461.7955630147168,42.88,0.2631,1,
2001,81,-117.082797,46.779585,,SW,410.3297244094488,44.58,1.703,,,,,,,512.979789659743,43.4,0.2739,1,
2001,82,-117.082379,46.779622,,SW,573.9616141732283,44.69,2.082,,,,,,,652.3144690808094,43.15,0.301,1,
2001,84,-117.081543,46.779563,,WW,548.1742125984252,43.4,1.859,,,,,,,688.2237933562603,,,1,
2001,85,-117.081125,46.779565,,WW,586.117125984252,43.65,1.832,,,,,,,660.6561545298265,,,1,
2001,86,-117.080707,46.779421,,WW,375.14271653543307,44.03,2.834,,,,,,,813.9408077709704,,,1,
2001,87,-117.080289,46.779684,,WW,465.49704724409446,43.71,2.14,,,,,,,748.2933565578284,,,1,
2001,88,-117.079871,46.779655,,WW,472.9281496062992,43.65,2.146,,,,,,,742.8942470081636,,,1,
2001,89,-117.07944702,46.77960671,,WW,537.1505905511812,43.61,1.916,,,,,,,696.2330684498028,,,1,
2001,90,-117.079035,46.77954,,WW,512.8395669291339,43.58,1.821,,,,,,,713.8963804864543,,,1,
2001,91,-117.078617,46.779552,,WW,443.3513779527559,43.78,2.022,,,,,,,764.3834181296769,,,1,
2001,92,-117.078199,46.779557,,WW,672.5344488188975,43.29,1.877,,,,,,,597.8691587072353,,,1,
2001,93,-117.077781,46.779494,,WW,544.5816929133857,43.66,1.922,,,,,,,690.8339589001381,,,1,
2001,94,-117.077363,46.779658,,WW,513.6761811023622,43.84,1.963,,,,,,,713.2885337159623,,,1,
2001,95,-117.08807304,46.77971682,,WB,434.0994094488189,44.19,2.179,,,,,,,706.4675152417913,,,1,
2001,96,-117.087663,46.7797,,WB,528.0954724409448,43.7,1.842,,,,,,,934.2884159696916,,,1,
2001,97,-117.087245,46.779873,,WP,82.13757830944047,43.03,3.927,,,,,,,233.6006098790425,,,1,
2001,98,-117.086827,46.77985,,SC,282.788810107687,,,,,,,,,609.9892169296983,,,1,
2001,99,-117.086409,46.779935,,SC,292.3823370582732,,,,,,,,,610.2155657158152,,,1,
2001,100,-117.085991,46.779905,,SC,285.9251968503937,61.353,4.229,,,,,,,610.0632165479473,,,1,
2001,101,-117.085573,46.77981,,SP,271.745,44.199,3.2353,,,,,,,310.6533892128281,43.96,0.7016,1,
2001,102,-117.085155,46.779928,,SB,487.10137795275585,43.21,1.539,,,,,,,513.604623570786,,,1,
2001,103,-117.084737,46.779776,,SW,446.1564960629921,44.77,1.772,,,,,,,596.4684955735661,44.15,0.2273,1,
2001,104,-117.08434522,46.77988297,,SW,550.0442913385828,44.79,2.137,,,,,,,661.2827107927706,43.41,0.3374,1,
2001,105,-117.083901,46.779818,,SW,433.7057086614173,44.51,1.989,,,,,,,496.5757919485341,43.93,0.23,1,
2001,106,-117.083483,46.779881,,SW,585.132874015748,45.12,2.456,,,,,,,637.899817614953,44.13,0.2984,1,
2001,107,-117.083065,46.779802,,SW,391.2352362204724,44.65,2.073,,,,,,,438.5104090455229,42.2,0.3813,1,
2001,108,-117.082647,46.779871,,SW,532.4753937007874,44.67,2.042,,,,,,,648.7141813424435,43.73,0.2606,1,
2001,109,-117.08219348,46.77987977,,SW,442.8100393700787,44.33,1.705,,,,,,,575.4578443788023,42.87,0.311,1,
2001,110,-117.08175331,46.77967045,,SW,358.4596456692913,44.64,2.273,,,,,,,324.8069163172268,42.32,0.343,1,This sample should have been WW but is SW due to driving (pt is on the line)
2001,111,-117.081393,46.779849,,WW,446.69783464566933,43.77,1.99,,,,,,,761.9520310477087,,,1,
2001,112,-117.080975,46.779851,,WW,415.30019685039366,43.63,1.997,,,,,,,784.7641627873518,,,1,
2001,113,-117.08053909,46.77969063,,WW,546.8946850393701,43.79,1.854,,,,,,,689.1534413581894,,,1,
2001,114,-117.080139,46.77997,,WW,455.11318897637796,43.87,2.114,,,,,,,755.8378076504063,,,1,
2001,115,-117.07970309,46.77992463,,WW,477.80019685039366,44.3,1.951,,,,,,,739.354433462357,,,1,
2001,116,-117.079303,46.779905,,WW,565.5954724409448,44.17,1.863,,,,,,,675.5662782530728,,,1,
2001,117,-117.078885,46.779826,,WW,531.884842519685,44.46,2.158,,,,,,,700.0589275346646,,,1,
2001,118,-117.078467,46.779838,,WW,553.0462598425197,44.31,1.876,,,,,,,684.6839798104537,,,1,
2001,119,-117.07801916,46.77982663,,WW,550.4379921259842,44.51,2.19,,,,,,,686.5790315066936,,,1,
2001,120,-117.077631,46.77978,,WW,524.5521653543308,44.45,1.977,,,,,,,705.3865256995655,,,1,
2001,121,-117.077213,46.779944,,WW,322.58366141732284,44.9,2.753,,,,,,,852.1278872348244,,,1,
2001,122,-117.087699,46.779986,,WB,,,,,,,,,,,,,0,
2001,123,-117.087281,46.780159,,WB,562.9872047244095,43.78,2.367,,,,,,,1018.8564885435565,,,1,
2001,124,-117.086863,46.780136,,WP,84.22,44.663,3.5177,,,,,,,236.81523608290362,,,1,
2001,125,-117.086445,46.780221,,SC,284.0654974228557,,,,,,,,,610.0193389719386,,,1,
2001,126,-117.08601127,46.78018382,,SC,231.79133858267716,63.372,3.5609,,,,,,,608.7859873110012,,,1,
2001,127,-117.08559328,46.78008882,,SP,242.395,41.01,3.1273,,,,,,,342.8552267921337,44.24,0.5651,1,
2001,128,-117.085191,46.780214,,SP,297.295,44.286,3.326,,,,,,,367.8009608049676,,,1,
